run,iteration,method_id,method,topology_id,topology,action_id,action_metric,source,supported,reduced_metrics,worsened_metrics,failed_metric_reduction,failed_metric_worsening,violation_reduction
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_3,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,saturation_margin_03_M7_gm_id_increase,saturation_margin,spice_small_perturbation,True,dc_gain|saturation_margin|unity_gain_bandwidth,,0.017814,0.0,0.021839
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_3,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_04_M3_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.194978,-0.26778
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_3,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_05_M6_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin|unity_gain_bandwidth,,0.058502,0.0,0.084039
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_3,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_06_M7_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.021518,-0.026762
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain|saturation_margin,0.007996,0.001683,0.009949
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_02_M6_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.104989,-0.177744
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,unity_gain_bandwidth_02_global_Cc_decrease,unity_gain_bandwidth,spice_small_perturbation,True,unity_gain_bandwidth,,0.016471,0.0,0.026293
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,saturation_margin_02_global_I_tail_increase,saturation_margin,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.250944,-0.448633
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_04_M3_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.122307,-0.213901
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_05_M6_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin|unity_gain_bandwidth,,0.050882,0.0,0.084736
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_06_M7_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.010804000000000001,-0.018092
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_07_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin,unity_gain_bandwidth,0.004881,0.006811,-0.003462
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_01_M6_gm_id_increase,dc_gain,spice_small_perturbation,True,output_swing,dc_gain|saturation_margin|unity_gain_bandwidth,3e-06,0.140243,-0.223703
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_02_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,output_swing|saturation_margin|unity_gain_bandwidth,dc_gain,0.010333,0.000893,0.013538
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_03_M7_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin|unity_gain_bandwidth,,0.009493,0.0,0.011902
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,unity_gain_bandwidth_02_global_Cc_decrease,unity_gain_bandwidth,spice_small_perturbation,True,unity_gain_bandwidth,,0.00279,0.0,0.00402
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,output_swing_02_global_I_tail_increase,output_swing,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin|unity_gain_bandwidth,0.0,0.070795,-0.111499
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_05_M5_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin|unity_gain_bandwidth,,0.008615,0.0,0.013436
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_06_global_I_stage2_decrease,dc_gain,spice_small_perturbation,True,output_swing,dc_gain|saturation_margin|unity_gain_bandwidth,0.001855,0.26236400000000004,-0.42997
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_07_global_I_tail_decrease,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin|unity_gain_bandwidth,,0.39327,0.0,0.603321
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain|saturation_margin,0.007902,0.0054870000000000006,0.002936
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_02_M6_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.068547,-0.115457
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,unity_gain_bandwidth_02_global_Cc_decrease,unity_gain_bandwidth,spice_small_perturbation,True,unity_gain_bandwidth,,0.013455,0.0,0.021448
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,saturation_margin_02_global_I_tail_increase,saturation_margin,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.275276,-0.494977
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_04_M3_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.14039200000000002,-0.24681
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_05_M6_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin|unity_gain_bandwidth,,0.059882,0.0,0.100171
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_06_M7_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.014499999999999999,-0.02433
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_07_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin,unity_gain_bandwidth,0.005841000000000001,0.007293,-0.002771
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain|saturation_margin,0.012095,0.001789,0.014894
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_02_M6_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.124907,-0.206205
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,unity_gain_bandwidth_02_global_Cc_decrease,unity_gain_bandwidth,spice_small_perturbation,True,unity_gain_bandwidth,,0.004897,0.0,0.007373
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,saturation_margin_02_global_I_tail_increase,saturation_margin,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.130865,-0.228112
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_04_M3_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.125142,-0.215376
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_05_M6_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin|unity_gain_bandwidth,,0.055762,0.0,0.091351
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_06_M7_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.0020829999999999998,-0.00337
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_07_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin,unity_gain_bandwidth,0.0044659999999999995,0.010666,-0.009166
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain|saturation_margin,0.013988,0.002948,0.011799
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_02_M6_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.168087,-0.244936
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,unity_gain_bandwidth_02_global_Cc_decrease,unity_gain_bandwidth,spice_small_perturbation,False,,unity_gain_bandwidth,0.0,0.008865,-0.010926
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,saturation_margin_02_global_I_tail_increase,saturation_margin,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.139639,-0.221625
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,saturation_margin_03_M7_gm_id_increase,saturation_margin,spice_small_perturbation,True,dc_gain|saturation_margin|unity_gain_bandwidth,,0.014004,0.0,0.019702
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_04_M3_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|saturation_margin|unity_gain_bandwidth,0.0,0.153971,-0.236983
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_05_M6_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin|unity_gain_bandwidth,,0.058684,0.0,0.089118
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,two_stage_miller_ota,Two-stage,dc_gain_06_M7_L_increase,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_02_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin,,0.07389,0.0,0.019228
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_01_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin,,0.010611,0.0,0.001551
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_03_M4_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,saturation_margin,0.000455,0.000651,-0.000115
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,saturation_margin_01_M3_gm_id_increase,saturation_margin,spice_small_perturbation,True,dc_gain|saturation_margin,,0.004076,0.0,0.001037
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_04_global_I_tail_increase,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_05_M5_gm_id_increase,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_06_global_I_tail_decrease,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,output_swing|saturation_margin,dc_gain,0.07666300000000001,5.3e-05,0.013982
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_02_M3_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,0.010534,0.0,0.001414
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_03_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin,output_swing,0.023762,0.002098,0.004506
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_04_M4_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,output_swing|saturation_margin,5.8e-05,0.00043900000000000005,-2.8e-05
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_05_M5_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.006486,-0.00123
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_06_global_I_tail_decrease,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_7,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_02_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|saturation_margin,power,0.039778999999999995,0.00234,0.012519
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_7,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_01_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain|power,saturation_margin,0.011533,0.038357,-0.012563
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_7,001,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,five_transistor_ota,5T,dc_gain_03_M4_L_increase,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
