job,case,method,family,schema,topology,topology_label,seed,spec,spec_label,metric,direction,target,measured,unit,passed,achievement,capped_achievement,normalized_margin
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_3,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,3,phase_margin,Phase margin,phase_margin,min,60.0,82.2232677985808,deg,True,1.3703877966430134,1.3703877966430134,0.37038779664301347
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_3,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,3,slew_rate,Slew rate,slew_rate,min,37520000.0,13475817.346662886,V/s,False,0.359163575337497,0.359163575337497,-0.640836424662503
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_3,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,3,output_swing,Output swing,output_swing,min,0.8318,0.9392703999999998,V,True,1.129202212070209,1.129202212070209,0.12920221207020902
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_3,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,3,power,Power,total_power,max,0.0003,1.6377119999999997e-05,W,True,18.31823910431138,1.5,0.9454096000000001
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_4,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,dc_gain,Gain,dc_gain_db,min,28.9,27.198864,dB,False,0.9411371626297579,0.9411371626297579,-0.05886283737024216
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_4,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,63351874.76359261,Hz,True,1.7936544383803117,1.5,0.7936544383803117
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_4,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,phase_margin,Phase margin,phase_margin,min,60.0,70.78555302135592,deg,True,1.1797592170225988,1.1797592170225988,0.17975921702259873
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_4,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,slew_rate,Slew rate,slew_rate,min,37520000.0,75113208.67174225,V/s,True,2.001951190611467,1.5,1.001951190611467
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_4,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,output_swing,Output swing,output_swing,min,0.8318,0.8148678,V,False,0.9796439047848041,0.9796439047848041,-0.020356095215195904
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_4,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,power,Power,total_power,max,0.0003,0.00011139875999999999,W,True,2.6930281809240966,1.5,0.6286708
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_5,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,dc_gain,Gain,dc_gain_db,min,28.9,25.7508733,dB,False,0.891033678200692,0.891033678200692,-0.10896632179930797
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_5,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,106845409.96222405,Hz,True,3.025068232226049,1.5,2.025068232226049
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_5,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,phase_margin,Phase margin,phase_margin,min,60.0,68.17270363960267,deg,True,1.1362117273267112,1.1362117273267112,0.13621172732671122
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_5,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,slew_rate,Slew rate,slew_rate,min,37520000.0,144957793.60109648,V/s,True,3.8634806396880723,1.5,2.8634806396880723
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_5,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,output_swing,Output swing,output_swing,min,0.8318,0.7105246,V,False,0.8542012503005529,0.8542012503005529,-0.14579874969944703
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_5,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,power,Power,total_power,max,0.0003,0.000235794,W,True,1.2722970050128501,1.2722970050128501,0.21401999999999993
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_6,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,dc_gain,Gain,dc_gain_db,min,28.9,26.8112556,dB,False,0.927725107266436,0.927725107266436,-0.072274892733564
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_6,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,146116603.6412826,Hz,True,4.136936682935521,1.5,3.1369366829355205
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_6,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,phase_margin,Phase margin,phase_margin,min,60.0,74.68874312993294,deg,True,1.2448123854988824,1.2448123854988824,0.24481238549888243
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_6,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,slew_rate,Slew rate,slew_rate,min,37520000.0,196775176.02555794,V/s,True,5.244540938847493,1.5,4.244540938847493
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_6,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,output_swing,Output swing,output_swing,min,0.8318,0.6872929999999999,V,False,0.8262719403702813,0.8262719403702813,-0.17372805962971874
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_6,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,power,Power,total_power,max,0.0003,0.0004085328,W,False,0.7343351623174441,0.7343351623174441,-0.3617760000000002
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_7,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,dc_gain,Gain,dc_gain_db,min,28.9,26.9701059,dB,False,0.9332216574394464,0.9332216574394464,-0.06677834256055358
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_7,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,29371533.33448483,Hz,False,0.831583616491643,0.831583616491643,-0.168416383508357
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_7,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,phase_margin,Phase margin,phase_margin,min,60.0,74.91017529579783,deg,True,1.2485029215966306,1.2485029215966306,0.24850292159663045
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_7,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,slew_rate,Slew rate,slew_rate,min,37520000.0,22307677.177869074,V/s,False,0.5945542957854231,0.5945542957854231,-0.40544570421457693
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_7,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,output_swing,Output swing,output_swing,min,0.8318,0.9146153999999999,V,True,1.0995616734792015,1.0995616734792015,0.09956167347920158
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_7,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,power,Power,total_power,max,0.0003,2.7740159999999996e-05,W,True,10.814645625692139,1.5,0.9075327999999999
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_8,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,dc_gain,Gain,dc_gain_db,min,28.9,28.00823,dB,False,0.9691429065743945,0.9691429065743945,-0.030857093425605452
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_8,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,11549866.648157084,Hz,False,0.32700641699198996,0.32700641699198996,-0.6729935830080102
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_8,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,phase_margin,Phase margin,phase_margin,min,60.0,81.37972654792506,deg,True,1.356328775798751,1.356328775798751,0.356328775798751
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_8,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,slew_rate,Slew rate,slew_rate,min,37520000.0,6429601.697474522,V/s,False,0.17136465078556828,0.17136465078556828,-0.8286353492144317
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_8,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,output_swing,Output swing,output_swing,min,0.8318,0.963494,V,True,1.1583241163741285,1.1583241163741285,0.15832411637412838
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_8,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,power,Power,total_power,max,0.0003,7.998324e-06,W,True,37.507857896229254,1.5,0.97333892
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_10,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,dc_gain,Gain,dc_gain_db,min,28.9,28.1758348,dB,False,0.9749423806228374,0.9749423806228374,-0.025057619377162565
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_10,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,50940250.78847919,Hz,True,1.4422494560724572,1.4422494560724572,0.44224945607245714
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_10,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,phase_margin,Phase margin,phase_margin,min,60.0,69.44417384563206,deg,True,1.157402897427201,1.157402897427201,0.1574028974272011
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_10,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,slew_rate,Slew rate,slew_rate,min,37520000.0,69867456.33135682,V/s,True,1.8621390280212373,1.5,0.8621390280212373
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_10,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,output_swing,Output swing,output_swing,min,0.8318,0.7668455,V,False,0.9219109160855975,0.9219109160855975,-0.07808908391440253
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_10,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,power,Power,total_power,max,0.0003,0.0001347228,W,True,2.2267945737469828,1.5,0.550924
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,dc_gain,Gain,dc_gain_db,min,28.9,27.4793168,dB,False,0.9508414117647059,0.9508414117647059,-0.04915858823529409
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,40384365.50133348,Hz,True,1.143385206719521,1.143385206719521,0.143385206719521
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,phase_margin,Phase margin,phase_margin,min,60.0,81.64750949323816,deg,True,1.3607918248873028,1.3607918248873028,0.36079182488730266
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,slew_rate,Slew rate,slew_rate,min,37520000.0,36553079.85123233,V/s,False,0.9742292071223968,0.9742292071223968,-0.02577079287760321
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,output_swing,Output swing,output_swing,min,0.8318,0.8949081999999998,V,True,1.075869439769175,1.075869439769175,0.07586943976917508
optimizer_only__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,power,Power,total_power,max,0.0003,4.638972e-05,W,True,6.466950005302898,1.5,0.8453676000000001
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,dc_gain,Gain,dc_gain_db,min,45.8,42.8120567,dB,False,0.9347610633187773,0.9347610633187773,-0.06523893668122266
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,32650000.0,64213125.06155427,Hz,True,1.9667113341976805,1.5,0.9667113341976805
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,phase_margin,Phase margin,phase_margin,min,60.0,67.36272242445473,deg,True,1.1227120404075788,1.1227120404075788,0.12271204040757884
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,slew_rate,Slew rate,slew_rate,min,16000000.0,58736351.20940755,V/s,True,3.671021950587972,1.5,2.671021950587972
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,output_swing,Output swing,output_swing,min,0.9403,0.9323801,V,False,0.9915772625757737,0.9915772625757737,-0.008422737424226289
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,power,Power,total_power,max,0.0006,4.726068e-05,W,True,12.695543102638387,1.5,0.9212322
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,dc_gain,Gain,dc_gain_db,min,45.8,25.6296211,dB,False,0.5595987139737992,0.5595987139737992,-0.4404012860262008
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,32650000.0,972358.11761505,Hz,False,0.029781259345024503,0.029781259345024503,-0.9702187406549755
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,phase_margin,Phase margin,phase_margin,min,60.0,85.13995688469512,deg,True,1.4189992814115855,1.4189992814115855,0.4189992814115854
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,slew_rate,Slew rate,slew_rate,min,16000000.0,9647361.964091614,V/s,False,0.6029601227557259,0.6029601227557259,-0.39703987724427414
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,output_swing,Output swing,output_swing,min,0.9403,0.8700912,V,False,0.9253336169307667,0.9253336169307667,-0.0746663830692333
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,power,Power,total_power,max,0.0006,5.695992e-07,W,True,1053.3722659722837,1.5,0.999050668
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_3,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,3,dc_gain,Gain,dc_gain_db,min,45.8,39.9046003,dB,False,0.8712794825327511,0.8712794825327511,-0.12872051746724888
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_3,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,3,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,32650000.0,189475648.2632912,Hz,True,5.8032357814178015,1.5,4.8032357814178015
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_3,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,3,phase_margin,Phase margin,phase_margin,min,60.0,61.94191617600376,deg,True,1.0323652696000627,1.0323652696000627,0.032365269600062634
optimizer_only__folded_cascode_ota_ihp130_frontier_stress__seed_3,optimizer_only,Optimizer,baseline,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,3,slew_rate,Slew rate,slew_rate,min,16000000.0,205926256.57488745,V/s,True,12.870391035930465,1.5,11.870391035930465
